WeekEpid;Year;Year_Week;Departements;Districts_Sanitaires;cas_suspect;Deces;cas_confirme;
22;2024;2024_S22;BRAZZAVILLE;Ouenze;0;0;0;
23;2024;2024_S23;PLATEAUX;Abala-Allémbé;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Bacongo;0;0;0;
23;2024;2024_S23;POOL;Boko-Louingui-Loumo;0;0;0;
23;2024;2024_S23;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Djiri;0;0;0;
23;2024;2024_S23;NIARI;Dolisie;0;0;0;
23;2024;2024_S23;LIKOUALA;Enyellé-Bétou;1;0;0;
23;2024;2024_S23;CUVETTE OUEST;Etoumbi;0;0;0;
23;2024;2024_S23;CUVETTE OUEST;Ewo;0;0;0;
23;2024;2024_S23;PLATEAUX;Gamboma;0;0;0;
23;2024;2024_S23;POOL;Goma Tsé-Tsé;0;0;0;
23;2024;2024_S23;KOUILOU;Hinda-Loango;1;0;0;
23;2024;2024_S23;POOL;Ignié-Ngabé-Mayama;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Ile Mbamou;0;0;0;
23;2024;2024_S23;LIKOUALA;Impfondo;0;0;0;
23;2024;2024_S23;NIARI;Kibangou;0;0;0;
23;2024;2024_S23;NIARI;Kimongo;0;0;0;
23;2024;2024_S23;POOL;Kindamba;0;0;0;
23;2024;2024_S23;POOL;Kinkala;0;0;0;
23;2024;2024_S23;POOL;Kintélé;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Loandjili;0;0;0;
23;2024;2024_S23;BOUENZA;Loudima;0;0;0;
23;2024;2024_S23;BOUENZA;Loutété;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Lumumba;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Madibou;0;0;0;
23;2024;2024_S23;KOUILOU;Madingo kayes - Nzambi;0;0;0;
23;2024;2024_S23;BOUENZA;Madingou;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Makelekele;0;0;0;
23;2024;2024_S23;NIARI;Mayoko;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Mfilou;0;0;0;
23;2024;2024_S23;POOL;Mindouli;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Mongo Poukou;0;0;0;
23;2024;2024_S23;CUVETTE;Mossaka-Loukoléla;0;0;0;
23;2024;2024_S23;NIARI;Mossendjo;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Moungali;0;0;0;
23;2024;2024_S23;BOUENZA;Mouyondzi;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Mvou-Mvou;1;0;0;
23;2024;2024_S23;KOUILOU;Mvouti-Kakamoéka;0;0;0;
23;2024;2024_S23;PLATEAUX;Ngo-Mpouya;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Ngoyo;0;0;0;
23;2024;2024_S23;BOUENZA;Nkayi;0;0;0;
23;2024;2024_S23;SANGHA;Ouesso;0;0;0;
23;2024;2024_S23;CUVETTE;Owando;0;0;0;
23;2024;2024_S23;CUVETTE;Oyo-Alima;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Poto-Poto;0;0;0;
23;2024;2024_S23;SANGHA;Sembé-Souanké;0;0;0;
23;2024;2024_S23;LEKOUMOU;Sibiti;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Talangai;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
23;2024;2024_S23;POINTE NOIRE;Tié-Tié;0;0;0;
23;2024;2024_S23;LEKOUMOU;Zanaga;0;0;0;
23;2024;2024_S23;BRAZZAVILLE;Ouenze;0;0;0;
24;2024;2024_S24;PLATEAUX;Abala-Allémbé;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Bacongo;0;0;0;
24;2024;2024_S24;POOL;Boko-Louingui-Loumo;0;0;0;
24;2024;2024_S24;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Djiri;0;0;0;
24;2024;2024_S24;NIARI;Dolisie;0;0;0;
24;2024;2024_S24;LIKOUALA;Enyellé-Bétou;0;0;0;
24;2024;2024_S24;CUVETTE OUEST;Etoumbi;0;0;0;
24;2024;2024_S24;CUVETTE OUEST;Ewo;0;0;0;
24;2024;2024_S24;PLATEAUX;Gamboma;0;0;0;
24;2024;2024_S24;POOL;Goma Tsé-Tsé;0;0;0;
24;2024;2024_S24;KOUILOU;Hinda-Loango;0;0;0;
24;2024;2024_S24;POOL;Ignié-Ngabé-Mayama;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Ile Mbamou;0;0;0;
24;2024;2024_S24;LIKOUALA;Impfondo;0;0;0;
24;2024;2024_S24;NIARI;Kibangou;0;0;0;
24;2024;2024_S24;NIARI;Kimongo;0;0;0;
24;2024;2024_S24;POOL;Kindamba;0;0;0;
24;2024;2024_S24;POOL;Kinkala;0;0;0;
24;2024;2024_S24;POOL;Kintélé;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Loandjili;0;0;0;
24;2024;2024_S24;BOUENZA;Loudima;0;0;0;
24;2024;2024_S24;BOUENZA;Loutété;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Lumumba;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Madibou;0;0;0;
24;2024;2024_S24;KOUILOU;Madingo kayes - Nzambi;0;0;0;
24;2024;2024_S24;BOUENZA;Madingou;1;0;0;
24;2024;2024_S24;BRAZZAVILLE;Makelekele;0;0;0;
24;2024;2024_S24;NIARI;Mayoko;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Mfilou;0;0;0;
24;2024;2024_S24;POOL;Mindouli;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Mongo Poukou;0;0;0;
24;2024;2024_S24;CUVETTE;Mossaka-Loukoléla;0;0;0;
24;2024;2024_S24;NIARI;Mossendjo;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Moungali;0;0;0;
24;2024;2024_S24;BOUENZA;Mouyondzi;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Mvou-Mvou;0;0;0;
24;2024;2024_S24;KOUILOU;Mvouti-Kakamoéka;0;0;0;
24;2024;2024_S24;PLATEAUX;Ngo-Mpouya;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Ngoyo;0;0;0;
24;2024;2024_S24;BOUENZA;Nkayi;0;0;0;
24;2024;2024_S24;SANGHA;Ouesso;0;0;0;
24;2024;2024_S24;CUVETTE;Owando;0;0;0;
24;2024;2024_S24;CUVETTE;Oyo-Alima;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Poto-Poto;0;0;0;
24;2024;2024_S24;SANGHA;Sembé-Souanké;1;0;0;
24;2024;2024_S24;LEKOUMOU;Sibiti;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Talangai;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
24;2024;2024_S24;POINTE NOIRE;Tié-Tié;0;0;0;
24;2024;2024_S24;LEKOUMOU;Zanaga;0;0;0;
24;2024;2024_S24;BRAZZAVILLE;Ouenze;0;0;0;
25;2024;2024_S25;PLATEAUX;Abala-Allémbé;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Bacongo;0;0;0;
25;2024;2024_S25;POOL;Boko-Louingui-Loumo;0;0;0;
25;2024;2024_S25;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Djiri;0;0;0;
25;2024;2024_S25;NIARI;Dolisie;0;0;0;
25;2024;2024_S25;LIKOUALA;Enyellé-Bétou;0;0;0;
25;2024;2024_S25;CUVETTE OUEST;Etoumbi;0;0;0;
25;2024;2024_S25;CUVETTE OUEST;Ewo;0;0;0;
25;2024;2024_S25;PLATEAUX;Gamboma;0;0;0;
25;2024;2024_S25;POOL;Goma Tsé-Tsé;0;0;0;
25;2024;2024_S25;KOUILOU;Hinda-Loango;0;0;0;
25;2024;2024_S25;POOL;Ignié-Ngabé-Mayama;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Ile Mbamou;0;0;0;
25;2024;2024_S25;LIKOUALA;Impfondo;0;0;0;
25;2024;2024_S25;NIARI;Kibangou;0;0;0;
25;2024;2024_S25;NIARI;Kimongo;0;0;0;
25;2024;2024_S25;POOL;Kindamba;0;0;0;
25;2024;2024_S25;POOL;Kinkala;0;0;0;
25;2024;2024_S25;POOL;Kintélé;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Loandjili;0;0;0;
25;2024;2024_S25;BOUENZA;Loudima;0;0;0;
25;2024;2024_S25;BOUENZA;Loutété;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Lumumba;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Madibou;0;0;0;
25;2024;2024_S25;KOUILOU;Madingo kayes - Nzambi;2;0;0;
25;2024;2024_S25;BOUENZA;Madingou;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Makelekele;0;0;0;
25;2024;2024_S25;NIARI;Mayoko;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Mfilou;0;0;0;
25;2024;2024_S25;POOL;Mindouli;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Mongo Poukou;0;0;0;
25;2024;2024_S25;CUVETTE;Mossaka-Loukoléla;0;0;0;
25;2024;2024_S25;NIARI;Mossendjo;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Moungali;0;0;0;
25;2024;2024_S25;BOUENZA;Mouyondzi;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Mvou-Mvou;1;0;0;
25;2024;2024_S25;KOUILOU;Mvouti-Kakamoéka;0;0;0;
25;2024;2024_S25;PLATEAUX;Ngo-Mpouya;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Ngoyo;0;0;0;
25;2024;2024_S25;BOUENZA;Nkayi;0;0;0;
25;2024;2024_S25;SANGHA;Ouesso;0;0;0;
25;2024;2024_S25;CUVETTE;Owando;0;0;0;
25;2024;2024_S25;CUVETTE;Oyo-Alima;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Poto-Poto;0;0;0;
25;2024;2024_S25;SANGHA;Sembé-Souanké;0;0;0;
25;2024;2024_S25;LEKOUMOU;Sibiti;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Talangai;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
25;2024;2024_S25;POINTE NOIRE;Tié-Tié;0;0;0;
25;2024;2024_S25;LEKOUMOU;Zanaga;0;0;0;
25;2024;2024_S25;BRAZZAVILLE;Ouenze;0;0;0;
26;2024;2024_S26;PLATEAUX;Abala-Allémbé;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Bacongo;0;0;0;
26;2024;2024_S26;POOL;Boko-Louingui-Loumo;0;0;0;
26;2024;2024_S26;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Djiri;0;0;0;
26;2024;2024_S26;NIARI;Dolisie;0;0;0;
26;2024;2024_S26;LIKOUALA;Enyellé-Bétou;0;0;0;
26;2024;2024_S26;CUVETTE OUEST;Etoumbi;0;0;0;
26;2024;2024_S26;CUVETTE OUEST;Ewo;0;0;0;
26;2024;2024_S26;PLATEAUX;Gamboma;0;0;0;
26;2024;2024_S26;POOL;Goma Tsé-Tsé;0;0;0;
26;2024;2024_S26;KOUILOU;Hinda-Loango;0;0;0;
26;2024;2024_S26;POOL;Ignié-Ngabé-Mayama;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Ile Mbamou;0;0;0;
26;2024;2024_S26;LIKOUALA;Impfondo;0;0;0;
26;2024;2024_S26;NIARI;Kibangou;0;0;0;
26;2024;2024_S26;NIARI;Kimongo;0;0;0;
26;2024;2024_S26;POOL;Kindamba;0;0;0;
26;2024;2024_S26;POOL;Kinkala;0;0;0;
26;2024;2024_S26;POOL;Kintélé;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Loandjili;0;0;0;
26;2024;2024_S26;BOUENZA;Loudima;0;0;0;
26;2024;2024_S26;BOUENZA;Loutété;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Lumumba;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Madibou;0;0;0;
26;2024;2024_S26;KOUILOU;Madingo kayes - Nzambi;0;0;0;
26;2024;2024_S26;BOUENZA;Madingou;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Makelekele;0;0;0;
26;2024;2024_S26;NIARI;Mayoko;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Mfilou;0;0;0;
26;2024;2024_S26;POOL;Mindouli;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Mongo Poukou;0;0;0;
26;2024;2024_S26;CUVETTE;Mossaka-Loukoléla;0;0;0;
26;2024;2024_S26;NIARI;Mossendjo;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Moungali;0;0;0;
26;2024;2024_S26;BOUENZA;Mouyondzi;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Mvou-Mvou;0;0;0;
26;2024;2024_S26;KOUILOU;Mvouti-Kakamoéka;0;0;0;
26;2024;2024_S26;PLATEAUX;Ngo-Mpouya;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Ngoyo;0;0;0;
26;2024;2024_S26;BOUENZA;Nkayi;0;0;0;
26;2024;2024_S26;SANGHA;Ouesso;0;0;0;
26;2024;2024_S26;CUVETTE;Owando;0;0;0;
26;2024;2024_S26;CUVETTE;Oyo-Alima;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Poto-Poto;0;0;0;
26;2024;2024_S26;SANGHA;Sembé-Souanké;0;0;0;
26;2024;2024_S26;LEKOUMOU;Sibiti;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Talangai;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
26;2024;2024_S26;POINTE NOIRE;Tié-Tié;0;0;0;
26;2024;2024_S26;LEKOUMOU;Zanaga;0;0;0;
26;2024;2024_S26;BRAZZAVILLE;Ouenze;0;0;0;
27;2024;2024_S27;PLATEAUX;Abala-Allémbé;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Bacongo;0;0;0;
27;2024;2024_S27;POOL;Boko-Louingui-Loumo;0;0;0;
27;2024;2024_S27;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Djiri;0;0;0;
27;2024;2024_S27;NIARI;Dolisie;0;0;0;
27;2024;2024_S27;LIKOUALA;Enyellé-Bétou;0;0;0;
27;2024;2024_S27;CUVETTE OUEST;Etoumbi;0;0;0;
27;2024;2024_S27;CUVETTE OUEST;Ewo;0;0;0;
27;2024;2024_S27;PLATEAUX;Gamboma;0;0;0;
27;2024;2024_S27;POOL;Goma Tsé-Tsé;0;0;0;
27;2024;2024_S27;KOUILOU;Hinda-Loango;0;0;0;
27;2024;2024_S27;POOL;Ignié-Ngabé-Mayama;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Ile Mbamou;0;0;0;
27;2024;2024_S27;LIKOUALA;Impfondo;0;0;0;
27;2024;2024_S27;NIARI;Kibangou;0;0;0;
27;2024;2024_S27;NIARI;Kimongo;0;0;0;
27;2024;2024_S27;POOL;Kindamba;0;0;0;
27;2024;2024_S27;POOL;Kinkala;0;0;0;
27;2024;2024_S27;POOL;Kintélé;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Loandjili;0;0;0;
27;2024;2024_S27;BOUENZA;Loudima;0;0;0;
27;2024;2024_S27;BOUENZA;Loutété;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Lumumba;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Madibou;0;0;0;
27;2024;2024_S27;KOUILOU;Madingo kayes - Nzambi;0;0;0;
27;2024;2024_S27;BOUENZA;Madingou;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Makelekele;0;0;0;
27;2024;2024_S27;NIARI;Mayoko;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Mfilou;0;0;0;
27;2024;2024_S27;POOL;Mindouli;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Mongo Poukou;0;0;0;
27;2024;2024_S27;CUVETTE;Mossaka-Loukoléla;0;0;0;
27;2024;2024_S27;NIARI;Mossendjo;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Moungali;0;0;0;
27;2024;2024_S27;BOUENZA;Mouyondzi;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Mvou-Mvou;0;0;0;
27;2024;2024_S27;KOUILOU;Mvouti-Kakamoéka;0;0;0;
27;2024;2024_S27;PLATEAUX;Ngo-Mpouya;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Ngoyo;0;0;0;
27;2024;2024_S27;BOUENZA;Nkayi;0;0;0;
27;2024;2024_S27;SANGHA;Ouesso;0;0;0;
27;2024;2024_S27;CUVETTE;Owando;1;0;0;
27;2024;2024_S27;CUVETTE;Oyo-Alima;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Poto-Poto;0;0;0;
27;2024;2024_S27;SANGHA;Sembé-Souanké;0;0;0;
27;2024;2024_S27;LEKOUMOU;Sibiti;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Talangai;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
27;2024;2024_S27;POINTE NOIRE;Tié-Tié;0;0;0;
27;2024;2024_S27;LEKOUMOU;Zanaga;0;0;0;
27;2024;2024_S27;BRAZZAVILLE;Ouenze;0;0;0;
28;2024;2024_S28;PLATEAUX;Abala-Allémbé;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Bacongo;0;0;0;
28;2024;2024_S28;POOL;Boko-Louingui-Loumo;0;0;0;
28;2024;2024_S28;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Djiri;0;0;0;
28;2024;2024_S28;NIARI;Dolisie;0;0;0;
28;2024;2024_S28;LIKOUALA;Enyellé-Bétou;0;0;0;
28;2024;2024_S28;CUVETTE OUEST;Ewo;0;0;0;
28;2024;2024_S28;PLATEAUX;Gamboma;0;0;0;
28;2024;2024_S28;POOL;Goma Tsé-Tsé;0;0;0;
28;2024;2024_S28;KOUILOU;Hinda-Loango;0;0;0;
28;2024;2024_S28;POOL;Ignié-Ngabé-Mayama;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Ile Mbamou;0;0;0;
28;2024;2024_S28;LIKOUALA;Impfondo;0;0;0;
28;2024;2024_S28;NIARI;Kibangou;0;0;0;
28;2024;2024_S28;NIARI;Kimongo;0;0;0;
28;2024;2024_S28;POOL;Kindamba;0;0;0;
28;2024;2024_S28;POOL;Kinkala;0;0;0;
28;2024;2024_S28;POOL;Kintélé;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Loandjili;0;0;0;
28;2024;2024_S28;BOUENZA;Loudima;0;0;0;
28;2024;2024_S28;BOUENZA;Loutété;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Lumumba;1;0;0;
28;2024;2024_S28;BRAZZAVILLE;Madibou;0;0;0;
28;2024;2024_S28;KOUILOU;Madingo kayes - Nzambi;0;0;0;
28;2024;2024_S28;BOUENZA;Madingou;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Makelekele;0;0;0;
28;2024;2024_S28;NIARI;Mayoko;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Mfilou;0;0;0;
28;2024;2024_S28;POOL;Mindouli;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Mongo Poukou;0;0;0;
28;2024;2024_S28;CUVETTE;Mossaka-Loukoléla;0;0;0;
28;2024;2024_S28;NIARI;Mossendjo;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Moungali;0;0;0;
28;2024;2024_S28;BOUENZA;Mouyondzi;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Mvou-Mvou;0;0;0;
28;2024;2024_S28;KOUILOU;Mvouti-Kakamoéka;0;0;0;
28;2024;2024_S28;PLATEAUX;Ngo-Mpouya;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Ngoyo;0;0;0;
28;2024;2024_S28;BOUENZA;Nkayi;0;0;0;
28;2024;2024_S28;SANGHA;Ouesso;0;0;0;
28;2024;2024_S28;CUVETTE;Owando;0;0;0;
28;2024;2024_S28;CUVETTE;Oyo-Alima;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Poto-Poto;0;0;0;
28;2024;2024_S28;SANGHA;Sembé-Souanké;0;0;0;
28;2024;2024_S28;LEKOUMOU;Sibiti;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Talangai;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
28;2024;2024_S28;POINTE NOIRE;Tié-Tié;0;0;0;
28;2024;2024_S28;LEKOUMOU;Zanaga;0;0;0;
28;2024;2024_S28;BRAZZAVILLE;Ouenze;0;0;0;
29;2024;2024_S29;PLATEAUX;Abala-Allémbé;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Bacongo;0;0;0;
29;2024;2024_S29;POOL;Boko-Louingui-Loumo;0;0;0;
29;2024;2024_S29;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Djiri;0;0;0;
29;2024;2024_S29;NIARI;Dolisie;0;0;0;
29;2024;2024_S29;LIKOUALA;Enyellé-Bétou;0;0;0;
29;2024;2024_S29;CUVETTE OUEST;Etoumbi;0;0;0;
29;2024;2024_S29;CUVETTE OUEST;Ewo;0;0;0;
29;2024;2024_S29;PLATEAUX;Gamboma;0;0;0;
29;2024;2024_S29;POOL;Goma Tsé-Tsé;0;0;0;
29;2024;2024_S29;KOUILOU;Hinda-Loango;1;0;0;
29;2024;2024_S29;POOL;Ignié-Ngabé-Mayama;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Ile Mbamou;0;0;0;
29;2024;2024_S29;LIKOUALA;Impfondo;0;0;0;
29;2024;2024_S29;NIARI;Kibangou;0;0;0;
29;2024;2024_S29;NIARI;Kimongo;0;0;0;
29;2024;2024_S29;POOL;Kindamba;0;0;0;
29;2024;2024_S29;POOL;Kinkala;0;0;0;
29;2024;2024_S29;POOL;Kintélé;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Loandjili;0;0;0;
29;2024;2024_S29;BOUENZA;Loudima;0;0;0;
29;2024;2024_S29;BOUENZA;Loutété;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Lumumba;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Madibou;0;0;0;
29;2024;2024_S29;KOUILOU;Madingo kayes - Nzambi;0;0;0;
29;2024;2024_S29;BOUENZA;Madingou;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Makelekele;0;0;0;
29;2024;2024_S29;NIARI;Mayoko;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Mfilou;0;0;0;
29;2024;2024_S29;POOL;Mindouli;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Mongo Poukou;0;0;0;
29;2024;2024_S29;CUVETTE;Mossaka-Loukoléla;0;0;0;
29;2024;2024_S29;NIARI;Mossendjo;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Moungali;1;0;0;
29;2024;2024_S29;BOUENZA;Mouyondzi;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Mvou-Mvou;2;0;0;
29;2024;2024_S29;KOUILOU;Mvouti-Kakamoéka;0;0;0;
29;2024;2024_S29;PLATEAUX;Ngo-Mpouya;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Ngoyo;0;0;0;
29;2024;2024_S29;BOUENZA;Nkayi;0;0;0;
29;2024;2024_S29;SANGHA;Ouesso;0;0;0;
29;2024;2024_S29;CUVETTE;Owando;0;0;0;
29;2024;2024_S29;CUVETTE;Oyo-Alima;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Poto-Poto;0;0;0;
29;2024;2024_S29;SANGHA;Sembé-Souanké;0;0;0;
29;2024;2024_S29;LEKOUMOU;Sibiti;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Talangai;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
29;2024;2024_S29;POINTE NOIRE;Tié-Tié;0;0;0;
29;2024;2024_S29;LEKOUMOU;Zanaga;0;0;0;
29;2024;2024_S29;BRAZZAVILLE;Ouenze;0;0;0;
30;2024;2024_S30;PLATEAUX;Abala-Allémbé;0;0;0;
30;2024;2024_S30;BRAZZAVILLE;Bacongo;0;0;0;
30;2024;2024_S30;POOL;Boko-Louingui-Loumo;0;0;0;
30;2024;2024_S30;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
30;2024;2024_S30;BRAZZAVILLE;Djiri;0;0;0;
30;2024;2024_S30;NIARI;Dolisie;0;0;0;
