WeekEpid;Year;Year_Week;Departements;Districts_Sanitaires;cas_suspect;Deces;cas_confirme;
37;2024;2024_S37;NIARI;Kibangou;0;0;0;
37;2024;2024_S37;NIARI;Kimongo;0;0;0;
37;2024;2024_S37;POOL;Kindamba;0;0;0;
37;2024;2024_S37;POOL;Kinkala;0;0;0;
37;2024;2024_S37;POOL;Kintélé;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Loandjili;1;0;0;
37;2024;2024_S37;BOUENZA;Loudima;0;0;0;
37;2024;2024_S37;BOUENZA;Loutété;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Lumumba;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Madibou;0;0;0;
37;2024;2024_S37;KOUILOU;Madingo kayes - Nzambi;0;0;0;
37;2024;2024_S37;BOUENZA;Madingou;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Makelekele;0;0;0;
37;2024;2024_S37;NIARI;Mayoko;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Mfilou;1;0;0;
37;2024;2024_S37;POOL;Mindouli;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Mongo Poukou;0;0;0;
37;2024;2024_S37;CUVETTE;Mossaka-Loukoléla;1;0;0;
37;2024;2024_S37;NIARI;Mossendjo;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Moungali;0;0;0;
37;2024;2024_S37;BOUENZA;Mouyondzi;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Mvou-Mvou;0;0;0;
37;2024;2024_S37;KOUILOU;Mvouti-Kakamoéka;1;0;0;
37;2024;2024_S37;PLATEAUX;Ngo-Mpouya;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Ngoyo;0;0;0;
37;2024;2024_S37;BOUENZA;Nkayi;0;0;0;
37;2024;2024_S37;SANGHA;Ouesso;0;0;0;
37;2024;2024_S37;CUVETTE;Owando;0;0;0;
37;2024;2024_S37;CUVETTE;Oyo-Alima;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Poto-Poto;1;0;0;
37;2024;2024_S37;SANGHA;Sembé-Souanké;0;0;0;
37;2024;2024_S37;LEKOUMOU;Sibiti;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Talangai;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
37;2024;2024_S37;POINTE NOIRE;Tié-Tié;0;0;0;
37;2024;2024_S37;LEKOUMOU;Zanaga;0;0;0;
37;2024;2024_S37;BRAZZAVILLE;Ouenze;0;0;0;
38;2024;2024_S38;PLATEAUX;Abala-Allémbé;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Bacongo;0;0;0;
38;2024;2024_S38;POOL;Boko-Louingui-Loumo;0;0;0;
38;2024;2024_S38;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Djiri;0;0;0;
38;2024;2024_S38;NIARI;Dolisie;0;0;0;
38;2024;2024_S38;LIKOUALA;Enyellé-Bétou;0;0;0;
38;2024;2024_S38;CUVETTE OUEST;Etoumbi;0;0;0;
38;2024;2024_S38;CUVETTE OUEST;Ewo;0;0;0;
38;2024;2024_S38;PLATEAUX;Gamboma;0;0;0;
38;2024;2024_S38;POOL;Goma Tsé-Tsé;0;0;0;
38;2024;2024_S38;KOUILOU;Hinda-Loango;0;0;0;
38;2024;2024_S38;POOL;Ignié-Ngabé-Mayama;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Ile Mbamou;0;0;0;
38;2024;2024_S38;LIKOUALA;Impfondo;0;0;0;
38;2024;2024_S38;NIARI;Kibangou;0;0;0;
38;2024;2024_S38;NIARI;Kimongo;0;0;0;
38;2024;2024_S38;POOL;Kindamba;0;0;0;
38;2024;2024_S38;POOL;Kinkala;0;0;0;
38;2024;2024_S38;POOL;Kintélé;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Loandjili;3;0;0;
38;2024;2024_S38;BOUENZA;Loutété;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Lumumba;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Madibou;0;0;0;
38;2024;2024_S38;KOUILOU;Madingo kayes - Nzambi;0;0;0;
38;2024;2024_S38;BOUENZA;Madingou;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Makelekele;0;0;0;
38;2024;2024_S38;NIARI;Mayoko;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Mfilou;0;0;0;
38;2024;2024_S38;POOL;Mindouli;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Mongo Poukou;0;0;0;
38;2024;2024_S38;CUVETTE;Mossaka-Loukoléla;0;0;0;
38;2024;2024_S38;NIARI;Mossendjo;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Moungali;0;0;0;
38;2024;2024_S38;BOUENZA;Mouyondzi;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Mvou-Mvou;0;0;0;
38;2024;2024_S38;KOUILOU;Mvouti-Kakamoéka;0;0;0;
38;2024;2024_S38;PLATEAUX;Ngo-Mpouya;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Ngoyo;0;0;0;
38;2024;2024_S38;BOUENZA;Nkayi;0;0;0;
38;2024;2024_S38;SANGHA;Ouesso;0;0;0;
38;2024;2024_S38;CUVETTE;Owando;0;0;0;
38;2024;2024_S38;CUVETTE;Oyo-Alima;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Poto-Poto;0;0;0;
38;2024;2024_S38;SANGHA;Sembé-Souanké;0;0;0;
38;2024;2024_S38;LEKOUMOU;Sibiti;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Talangai;0;0;0;
38;2024;2024_S38;POINTE NOIRE;Tchiamba Nzassi;11;0;0;
38;2024;2024_S38;POINTE NOIRE;Tié-Tié;0;0;0;
38;2024;2024_S38;LEKOUMOU;Zanaga;0;0;0;
38;2024;2024_S38;BRAZZAVILLE;Ouenze;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Madibou;1;0;1;
39;2024;2024_S39;PLATEAUX;Abala-Allémbé;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Bacongo;0;0;0;
39;2024;2024_S39;POOL;Boko-Louingui-Loumo;0;0;0;
39;2024;2024_S39;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Djiri;0;0;0;
39;2024;2024_S39;NIARI;Dolisie;0;0;0;
39;2024;2024_S39;LIKOUALA;Enyellé-Bétou;0;0;0;
39;2024;2024_S39;CUVETTE OUEST;Etoumbi;1;0;0;
39;2024;2024_S39;CUVETTE OUEST;Ewo;0;0;0;
39;2024;2024_S39;PLATEAUX;Gamboma;1;0;0;
39;2024;2024_S39;POOL;Goma Tsé-Tsé;0;0;0;
39;2024;2024_S39;KOUILOU;Hinda-Loango;0;0;0;
39;2024;2024_S39;POOL;Ignié-Ngabé-Mayama;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Ile Mbamou;0;0;0;
39;2024;2024_S39;LIKOUALA;Impfondo;1;0;0;
39;2024;2024_S39;NIARI;Kibangou;0;0;0;
39;2024;2024_S39;NIARI;Kimongo;0;0;0;
39;2024;2024_S39;POOL;Kindamba;0;0;0;
39;2024;2024_S39;POOL;Kinkala;0;0;0;
39;2024;2024_S39;POOL;Kintélé;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Loandjili;0;0;0;
39;2024;2024_S39;BOUENZA;Loudima;0;0;0;
39;2024;2024_S39;BOUENZA;Loutété;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Lumumba;2;0;0;
39;2024;2024_S39;KOUILOU;Madingo kayes - Nzambi;0;0;0;
39;2024;2024_S39;BOUENZA;Madingou;1;0;0;
39;2024;2024_S39;BRAZZAVILLE;Makelekele;0;0;0;
39;2024;2024_S39;NIARI;Mayoko;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Mfilou;2;0;0;
39;2024;2024_S39;POOL;Mindouli;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Mongo Poukou;1;0;0;
39;2024;2024_S39;CUVETTE;Mossaka-Loukoléla;0;0;0;
39;2024;2024_S39;NIARI;Mossendjo;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Moungali;0;0;0;
39;2024;2024_S39;BOUENZA;Mouyondzi;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Mvou-Mvou;0;0;0;
39;2024;2024_S39;KOUILOU;Mvouti-Kakamoéka;0;0;0;
39;2024;2024_S39;PLATEAUX;Ngo-Mpouya;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Ngoyo;0;0;0;
39;2024;2024_S39;BOUENZA;Nkayi;0;0;0;
39;2024;2024_S39;SANGHA;Ouesso;0;0;0;
39;2024;2024_S39;CUVETTE;Owando;0;0;0;
39;2024;2024_S39;CUVETTE;Oyo-Alima;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Poto-Poto;0;0;0;
39;2024;2024_S39;SANGHA;Sembé-Souanké;0;0;0;
39;2024;2024_S39;LEKOUMOU;Sibiti;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Talangai;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
39;2024;2024_S39;POINTE NOIRE;Tié-Tié;0;0;0;
39;2024;2024_S39;LEKOUMOU;Zanaga;0;0;0;
39;2024;2024_S39;BRAZZAVILLE;Ouenze;0;0;0;
40;2024;2024_S40;PLATEAUX;Abala-Allémbé;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Bacongo;0;0;0;
40;2024;2024_S40;POOL;Boko-Louingui-Loumo;0;0;0;
40;2024;2024_S40;PLATEAUX;Djambala-Lékana-Mbon ;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Djiri;0;0;0;
40;2024;2024_S40;NIARI;Dolisie;0;0;0;
40;2024;2024_S40;LIKOUALA;Enyellé-Bétou;0;0;0;
40;2024;2024_S40;CUVETTE OUEST;Ewo;0;0;0;
40;2024;2024_S40;PLATEAUX;Gamboma;0;0;0;
40;2024;2024_S40;POOL;Goma Tsé-Tsé;0;0;0;
40;2024;2024_S40;KOUILOU;Hinda-Loango;0;0;0;
40;2024;2024_S40;POOL;Ignié-Ngabé-Mayama;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Ile Mbamou;0;0;0;
40;2024;2024_S40;LIKOUALA;Impfondo;0;0;0;
40;2024;2024_S40;NIARI;Kibangou;0;0;0;
40;2024;2024_S40;;Kimongo;0;0;0;
40;2024;2024_S40;POOL;Kindamba;0;0;0;
40;2024;2024_S40;POOL;Kinkala;0;0;0;
40;2024;2024_S40;POOL;Kintélé;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Loandjili;0;0;0;
40;2024;2024_S40;BOUENZA;Loudima;0;0;0;
40;2024;2024_S40;BOUENZA;Loutété;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Lumumba;2;0;0;
40;2024;2024_S40;BRAZZAVILLE;Madibou;2;0;0;
40;2024;2024_S40;KOUILOU;Madingo kayes - Nzambi;1;0;0;
40;2024;2024_S40;BOUENZA;Madingou;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Makelekele;0;0;0;
40;2024;2024_S40;NIARI;Mayoko;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Mfilou;1;0;0;
40;2024;2024_S40;POOL;Mindouli;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Mongo Poukou;0;0;0;
40;2024;2024_S40;CUVETTE;Mossaka-Loukoléla;2;0;0;
40;2024;2024_S40;NIARI;Mossendjo;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Moungali;0;0;0;
40;2024;2024_S40;BOUENZA;Mouyondzi;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Mvou-Mvou;3;0;0;
40;2024;2024_S40;KOUILOU;Mvouti-Kakamoéka;0;0;0;
40;2024;2024_S40;PLATEAUX;Ngo-Mpouya;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Ngoyo;0;0;0;
40;2024;2024_S40;BOUENZA;Nkayi;0;0;0;
40;2024;2024_S40;SANGHA;Ouesso;0;0;0;
40;2024;2024_S40;CUVETTE;Owando;0;0;0;
40;2024;2024_S40;CUVETTE;Oyo-Alima;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Poto-Poto;0;0;0;
40;2024;2024_S40;SANGHA;Sembé-Souanké;0;0;0;
40;2024;2024_S40;LEKOUMOU;Sibiti;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Talangai;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Tchiamba Nzassi;0;0;0;
40;2024;2024_S40;POINTE NOIRE;Tié-Tié;0;0;0;
40;2024;2024_S40;LEKOUMOU;Zanaga;0;0;0;
40;2024;2024_S40;BRAZZAVILLE;Ouenze;0;0;0;
41;2024;2024_S41;CUVETTE OUEST;Etoumbi;1;0;0;
41;2024;2024_S41;POINTE NOIRE;Loandjili;2;0;0;
41;2024;2024_S41;BRAZZAVILLE;Madibou;1;0;0;
41;2024;2024_S41;POINTE NOIRE;Mvou-Mvou;1;0;0;
41;2024;2024_S41;POINTE NOIRE;Ngoyo;2;0;0;
41;2024;2024_S41;POINTE NOIRE;Tié-Tié;2;0;0;
42;2024;2024_S42;LIKOUALA;Enyellé-Bétou;1;0;0;
42;2024;2024_S42;POINTE NOIRE;Loandjili;1;0;0;
42;2024;2024_S42;POINTE NOIRE;Lumumba;1;0;0;
42;2024;2024_S42;CUVETTE;Mossaka-Loukoléla;1;0;0;
42;2024;2024_S42;CUVETTE;Oyo-Alima;1;0;0;
43;2024;2024_S43;CUVETTE;Mossaka-Loukoléla;5;0;0;
43;2024;2024_S43;CUVETTE;Loandjili;3;0;0;
43;2024;2024_S43;POINTE NOIRE;Mvou-Mvou;2;0;0;
43;2024;2024_S43;BRAZZAVILLE;Djiri;0;0;0;
44;2024;2024_S44;CUVETTE;Oyo-Alima;4;0;0;
44;2024;2024_S44;BRAZZAVILLE;Talangai;1;0;0;
44;2024;2024_S44;POINTE NOIRE;Lumumba;1;0;0;
44;2024;2024_S44;POINTE NOIRE;Loandjili;2;0;0;
44;2024;2024_S44;KOUILOU;Mvouti-Kakamoéka;2;0;0;
45;2024;2024_S45;LIKOUALA;Enyellé-Bétou;1;0;0;
45;2024;2024_S45;POINTE NOIRE;Loandjili;1;0;0;
45;2024;2024_S45;BRAZZAVILLE;Madibou;1;0;0;
45;2024;2024_S45;POINTE NOIRE;Mvou-Mvou;1;0;0;
45;2024;2024_S45;BRAZZAVILLE;Mfilou;1;0;0;
45;2024;2024_S45;POINTE NOIRE;Ngoyo;1;0;0;
45;2024;2024_S45;PLATEAUX;Abala-Allémbé;1;0;0;
45;2024;2024_S45;CUVETTE OUEST;Ewo;1;0;0;
45;2024;2024_S45;POINTE NOIRE;Tié-Tié;1;0;0;
45;2024;2024_S45;BRAZZAVILLE;Talangai;1;0;0;
46;2024;2024_S46;PLATEAUX;Abala-Allémbé;1;0;0;
46;2024;2024_S46;CUVETTE OUEST;Ewo;1;0;0;
46;2024;2024_S46;POINTE NOIRE;Loandjili;1;0;0;
47;2024;2024_S47;POINTE NOIRE;Loandjili;1;0;0;
47;2024;2024_S47;LIKOUALA;Enyellé-Bétou;1;0;0;
47;2024;2024_S47;SANGHA;Ouesso;3;0;0;
47;2024;2024_S47;POINTE NOIRE;Mvou-Mvou;1;0;0;
47;2024;2024_S47;POINTE NOIRE;Lumumba;1;0;0;
48;2024;2024_S48;LIKOUALA;Bouanela;2;0;0;
48;2024;2024_S48;CUVETTE;Oyo-Alima;1;0;1;
49;2024;2024_S49;POINTE NOIRE;Ngoyo;1;0;0;
49;2024;2024_S49;POINTE NOIRE;Mongo Poukou;1;0;0;
49;2024;2024_S49;POINTE NOIRE;Mvou-Mvou;1;0;0;
50;2024;2024_S50;KOUILOU;Hinda-Loango;1;0;0;
50;2024;2024_S50;POINTE NOIRE;Mongo Poukou;1;0;0;
50;2024;2024_S50;POINTE NOIRE;Mvou-Mvou;2;0;0;
50;2024;2024_S50;POINTE NOIRE;Ngoyo;1;0;0;
50;2024;2024_S50;POINTE NOIRE;Tié-Tié;1;0;0;
51;2024;2024_S51;POINTE NOIRE;Lumumba;1;0;0;
51;2024;2024_S51;POINTE NOIRE;Loandjili;1;0;0;
51;2024;2024_S51;POOL;Kinkala;1;0;0;
51;2024;2024_S51;CUVETTE OUEST;Ewo;1;0;0;
52;2024;2024_S52;BRAZZAVILLE;Mfilou;1;0;1;
52;2024;2024_S52;BRAZZAVILLE;Madibou;1;0;0;
1;2025;2025_S1;POINTE NOIRE;Mongo Poukou;0;0;0;
2;2025;2025_S2;CUVETTE;Owando;1;0;1;
2;2025;2025_S2;BRAZZAVILLE;Poto-Poto;2;0;1;
3;2025;2025_S3;BRAZZAVILLE;Djiri;1;0;0;
3;2025;2025_S3;CUVETTE;Mossaka-Loukoléla;3;0;0;
4;2025;2025_S4;POINTE NOIRE;Lumumba;1;0;1;
4;2025;2025_S4;POINTE NOIRE;Mvou-Mvou;1;0;1;
4;2025;2025_S4;CUVETTE;Owando;1;0;1;
5;2025;2025_S5;BRAZZAVILLE;Djiri;1;;1;
5;2025;2025_S5;CUVETTE OUEST;Ewo;4;0;4;
6;2025;2025_S6;BRAZZAVILLE;Djiri;1;0;1;
6;2025;2025_S6;CUVETTE;Ewo;1;0;0;
6;2025;2025_S6;BRAZZAVILLE;Moungali;1;0;1;
7;2025;2025_S7;BRAZZAVILLE;Ouenze;1;0;1;
7;2025;2025_S7;BRAZZAVILLE;Mfilou;1;0;1;
7;2025;2025_S7;CUVETTE;Owando;2;0;2;
8;2025;2025_S8;BRAZZAVILLE;Ouenze;2;0;2;
8;2025;2025_S8;BRAZZAVILLE;Moungali;2;0;2;
8;2025;2025_S8;CUVETTE;Owando;2;0;1;
8;2025;2025_S8;CUVETTE;Oyo-Alima;1;0;0;
9;2025;2025_S9;KOUILOU;Hinda-Loango;1;0;0;
9;2025;2025_S9;POINTE NOIRE;Loandjili;1;0;1;
9;2025;2025_S9;BRAZZAVILLE;Mfilou;3;0;0;
9;2025;2025_S9;CUVETTE;Mossaka-Loukoléla;1;0;0;
9;2025;2025_S9;BRAZZAVILLE;Poto-Poto;3;0;0;
10;2025;2025_S10;BRAZZAVILLE;Djiri;1;0;1;
10;2025;2025_S10;CUVETTE OUEST;Ewo;1;0;0;
10;2025;2025_S10;POINTE NOIRE;Lumumba;1;0;0;
10;2025;2025_S10;BRAZZAVILLE;Mfilou;3;0;0;
10;2025;2025_S10;BRAZZAVILLE;Moungali;1;0;0;
10;2025;2025_S10;BRAZZAVILLE;Moungali;1;1;0;
11;2025;2025_S11;BRAZZAVILLE;Ile Mbamou;1;0;0;
11;2025;2025_S11;BRAZZAVILLE;Lumumba;1;0;0;
11;2025;2025_S11;BRAZZAVILLE;Mfilou;3;0;0;
11;2025;2025_S11;BRAZZAVILLE;Moungali;1;0;0;
11;2025;2025_S11;POINTE NOIRE;Mvou-Mvou;1;0;0;
12;2025;2025_S12;POINTE NOIRE;Loandjili;1;0;1;
12;2025;2025_S12;POINTE NOIRE;Mongo Poukou;2;0;1;
12;2025;2025_S12;CUVETTE;Owando;3;0;1;
13;2025;2025_S13;BRAZZAVILLE;Ouenze;1;0;1;
13;2025;2025_S13;POINTE NOIRE;Loandjili;1;0;0;
13;2025;2025_S13;POINTE NOIRE;Lumumba;1;0;1;
13;2025;2025_S13;CUVETTE;Owando;4;0;1;
13;2025;2025_S13;BRAZZAVILLE;Talangai;1;0;1;
14;2025;2025_S14;BRAZZAVILLE;Makelekele;1;0;0;
14;2025;2025_S14;POINTE NOIRE;Mongo Poukou;1;0;0;
14;2025;2025_S14;BRAZZAVILLE;Moungali;1;0;1;
14;2025;2025_S14;CUVETTE;Owando;2;0;2;
15;2025;2025_S15;BRAZZAVILLE;Bacongo;1;0;1;
15;2025;2025_S15;BRAZZAVILLE;Makelekele;1;0;0;
15;2025;2025_S15;BRAZZAVILLE;Mfilou;1;0;1;
15;2025;2025_S15;CUVETTE;Mossaka-Loukoléla;1;0;0;
15;2025;2025_S15;SANGHA;Ouesso;1;0;1;
16;2025;2025_S16;POINTE NOIRE;Loandjili;1;0;0;
16;2025;2025_S16;BRAZZAVILLE;Ile Mbamou;1;0;0;
17;2025;2025_S17;BRAZZAVILLE;Ouenze;1;0;1;
17;2025;2025_S17;POINTE NOIRE;Ngoyo;1;0;0;
17;2025;2025_S17;POINTE NOIRE;Loandjili;1;0;0;
17;2025;2025_S17;CUVETTE;Oyo-Alima;1;0;0;
18;2025;2025_S18;POINTE NOIRE;Tchiamba Nzassi;2;0;0;
18;2025;2025_S18;SANGHA;Ouesso;1;0;1;
19;2025;2025_S19;CUVETTE OUEST;Ewo;2;0;0;
19;2025;2025_S19;POINTE NOIRE;Tchiamba Nzassi;2;0;0;
19;2025;2025_S19;BRAZZAVILLE;Ouenze;1;0;1;
20;2025;2025_S20;POINTE NOIRE;Lumumba;1;0;0;
20;2025;2025_S20;BRAZZAVILLE;Makelekele;1;0;0;
20;2025;2025_S20;BRAZZAVILLE;Bacongo;1;0;0;
21;2025;2025_S21;BRAZZAVILLE;Poto-Poto;1;0;0;
21;2025;2025_S21;BRAZZAVILLE;Djiri;1;0;0;
21;2025;2025_S21;CUVETTE OUEST;Etoumbi;1;0;0;
21;2025;2025_S21;BRAZZAVILLE;Moungali;3;0;3;
21;2025;2025_S21;SANGHA;Ouesso;2;0;2;
22;2025;2025_S22;BRAZZAVILLE;Ouenze;3;0;2;
22;2025;2025_S22;BRAZZAVILLE;Moungali;2;0;2;
22;2025;2025_S22;BRAZZAVILLE;Kintélé;1;0;1;
22;2025;2025_S22;BRAZZAVILLE;Talangai;1;0;0;
22;2025;2025_S22;BRAZZAVILLE;Makelekele;1;0;0;
22;2025;2025_S22;POINTE NOIRE;Ngoyo;1;0;0;
23;2025;2025_S23;BRAZZAVILLE;Ouenze;1;0;0;
23;2025;2025_S23;BRAZZAVILLE;Mfilou;1;0;1;
24;2025;2025_S24;CUVETTE;Owando;1;0;0;
24;2025;2025_S24;BRAZZAVILLE;Djiri;1;0;0;
24;2025;2025_S24;BRAZZAVILLE;Talangai;1;0;0;
24;2025;2025_S24;POINTE NOIRE;Mvou-Mvou;2;0;0;
25;2025;2025_S25;POINTE NOIRE;Loandjili;1;0;0;
25;2025;2025_S25;BRAZZAVILLE;Madibou;1;0;0;
25;2025;2025_S25;BRAZZAVILLE;Moungali;1;0;0;
26;2025;2025_S26;BRAZZAVILLE;Moungali;1;0;1;
26;2025;2025_S26;BRAZZAVILLE;Poto-Poto;2;0;0;
26;2025;2025_S26;BRAZZAVILLE;Makelekele;1;0;0;
26;2025;2025_S26;POINTE NOIRE;Loandjili;1;0;1;
26;2025;2025_S26;POINTE NOIRE;Tié-Tié;1;0;0;
26;2025;2025_S26;BRAZZAVILLE;Madibou;1;0;0;
27;2025;2025_S27;POINTE NOIRE;Tié-Tié;1;0;0;
27;2025;2025_S27;BRAZZAVILLE;Moungali;1;0;1;
27;2025;2025_S27;BRAZZAVILLE;Djiri;3;0;3;
27;2025;2025_S27;BRAZZAVILLE;Bacongo;1;0;0;
27;2025;2025_S27;BRAZZAVILLE;Ouenze;1;0;1;
28;2025;2025_S28;LIKOUALA;Enyellé-Bétou;1;0;0;
28;2025;2025_S28;POINTE NOIRE;Loandjili;1;0;0;
28;2025;2025_S28;BRAZZAVILLE;Poto-Poto;2;0;1;
28;2025;2025_S28;BRAZZAVILLE;Ouenze;2;0;0;
28;2025;2025_S28;POINTE NOIRE;Mvou-Mvou;1;0;0;
28;2025;2025_S28;POINTE NOIRE;Ngoyo;1;0;0;
28;2025;2025_S28;BRAZZAVILLE;Bacongo;1;0;0;
28;2025;2025_S28;BRAZZAVILLE;Mfilou;1;0;1;
28;2025;2025_S28;BRAZZAVILLE;Djiri;2;0;1;
29;2025;2025_S29;BRAZZAVILLE;Djiri;1;0;1;
29;2025;2025_S29;BRAZZAVILLE;Madibou;1;0;1;
29;2025;2025_S29;POINTE NOIRE;Lumumba;1;0;0;
29;2025;2025_S29;CUVETTE;Mossaka-Loukoléla;5;0;0;
30;2025;2025_S30;BRAZZAVILLE;Djiri;1;0;1;
30;2025;2025_S30;BRAZZAVILLE;Makelekele;3;0;1;
30;2025;2025_S30;BRAZZAVILLE;Talangai;1;0;1;
30;2025;2025_S30;POINTE NOIRE;Lumumba;1;0;0;
30;2025;2025_S30;POINTE NOIRE;Loandjili;2;0;0;
30;2025;2025_S30;BRAZZAVILLE;Madibou;2;0;0;
31;2025;2025_S31;POINTE NOIRE;Mongo Poukou;2;0;0;
31;2025;2025_S31;POINTE NOIRE;Mvou-Mvou;1;0;0;
31;2025;2025_S31;BRAZZAVILLE;Djiri;1;0;0;
31;2025;2025_S31;BRAZZAVILLE;Talangai;1;0;1;
31;2025;2025_S31;BRAZZAVILLE;Moungali;1;0;1;
32;2025;2025_S32;BRAZZAVILLE;Djiri;1;0;1;